X,Y,Z
579430,5311910,199.6
579440,5311910,200.6
579450,5311910,201.7
579460,5311910,203
579470,5311910,204.3
579480,5311910,205.7
579490,5311910,207.1
579500,5311910,208.4
579510,5311910,209.7
579520,5311910,211
579530,5311910,212.6
579540,5311910,215.6
579550,5311910,219.7
579560,5311910,221.6
579570,5311910,223.5
579580,5311910,225.6
579590,5311910,229.8
579600,5311910,234.9
579610,5311910,239.2
579620,5311910,242.2
579630,5311910,245.1
579640,5311910,247.7
579650,5311910,250.1
579660,5311910,251.8
579670,5311910,253.4
579680,5311910,255.2
579690,5311910,257.4
579700,5311910,260.1
579710,5311910,262.5
579720,5311910,264.6
579730,5311910,265.9
579740,5311910,266.5
579750,5311910,266.9
579760,5311910,267
579770,5311910,266.4
579780,5311910,265.1
579790,5311910,263.4
579800,5311910,261.3
579810,5311910,258.8
579820,5311910,255.9
579830,5311910,253.4
579840,5311910,250.8
579850,5311910,247.9
579860,5311910,244.2
579870,5311910,235.7
579880,5311910,225.9
579890,5311910,218.1
579900,5311910,211.5
579910,5311910,208.7
579920,5311910,209.1
577020,5311900,96.8
577030,5311900,96
577040,5311900,95.3
577050,5311900,95.2
577060,5311900,94.6
577070,5311900,94.3
577080,5311900,94
577090,5311900,93.6
577100,5311900,93.5
577110,5311900,92.8
577120,5311900,92.3
577130,5311900,91.9
577140,5311900,91.7
577150,5311900,91.6
577160,5311900,91.4
577170,5311900,91.2
577180,5311900,91.1
577190,5311900,91
577200,5311900,91.1
577210,5311900,91.3
577220,5311900,91.2
577230,5311900,91
577240,5311900,90.4
577250,5311900,89.7
577260,5311900,89.4
577270,5311900,89.3
577280,5311900,90
577290,5311900,91.9
577300,5311900,96.8
577310,5311900,94
577320,5311900,92.9
577330,5311900,93.1
577340,5311900,94.1
577350,5311900,91.4
577360,5311900,88.4
577370,5311900,88.2
577380,5311900,90.1
577390,5311900,91.5
577400,5311900,91.6
577410,5311900,91.2
577420,5311900,89.5
577430,5311900,88
577440,5311900,86.7
577450,5311900,85.5
577460,5311900,85.3
577470,5311900,85.3
577480,5311900,85.4
577490,5311900,85.4
577500,5311900,85.3
577510,5311900,85.2
577520,5311900,85.1
577530,5311900,85
577540,5311900,84.9
577550,5311900,84.8
577560,5311900,84.8
577570,5311900,84.7
577580,5311900,84.7
577590,5311900,84.8
577600,5311900,85.1
577610,5311900,85.3
577620,5311900,85.4
577630,5311900,85.4
577640,5311900,85.3
577650,5311900,84.5
577660,5311900,84.9
577670,5311900,85.8
577680,5311900,86.4
577690,5311900,86.9
577700,5311900,87.3
577710,5311900,87.6
577720,5311900,87.9
577730,5311900,88
577740,5311900,88.2
577750,5311900,88.2
577760,5311900,88.2
577770,5311900,88.3
577780,5311900,88.3
577790,5311900,88.3
577800,5311900,88.4
577810,5311900,88.4
577820,5311900,88.3
577830,5311900,88.3
577840,5311900,88.3
577850,5311900,88.2
577860,5311900,88.1
577870,5311900,88.1
577880,5311900,88
577890,5311900,87.9
577900,5311900,87.8
577910,5311900,87.7
577920,5311900,87.6
577930,5311900,87.4
577940,5311900,87.2
577950,5311900,87
577960,5311900,86.6
577970,5311900,86.2
577980,5311900,85.8
577990,5311900,85.5
578000,5311900,84.6
578010,5311900,83.7
578020,5311900,82.9
578030,5311900,82.2
578040,5311900,81.5
578050,5311900,81.4
578060,5311900,81.4
578070,5311900,82
578080,5311900,82.6
578090,5311900,83.4
578100,5311900,84.2
578110,5311900,85.3
578120,5311900,86.1
578130,5311900,87
578140,5311900,87.8
578150,5311900,88.6
578160,5311900,89.4
578170,5311900,90
578180,5311900,90.7
578190,5311900,91.3
578200,5311900,92
578210,5311900,92.8
578220,5311900,93.6
578230,5311900,94.6
578240,5311900,95.7
578250,5311900,96.6
578260,5311900,97.6
578270,5311900,98.5
578280,5311900,99.3
578290,5311900,100
578300,5311900,101.3
578310,5311900,102.5
578320,5311900,103.5
578330,5311900,104.1
578340,5311900,104.6
578350,5311900,105
578360,5311900,105.5
578370,5311900,105.9
578380,5311900,106.5
578390,5311900,107.1
578400,5311900,107.9
578410,5311900,108.7
578420,5311900,109.8
578430,5311900,111.3
578440,5311900,112.7
578450,5311900,114.1
578460,5311900,115.3
578470,5311900,116.5
578480,5311900,117.2
578490,5311900,118.1
578500,5311900,120
578510,5311900,121.5
578520,5311900,122.3
578530,5311900,122.7
578540,5311900,123
578550,5311900,123.3
578560,5311900,123.3
578570,5311900,123.1
578580,5311900,123
578590,5311900,122.5
578600,5311900,122
578610,5311900,121.6
578620,5311900,121.1
578630,5311900,120.7
578640,5311900,120.5
578650,5311900,120.6
578660,5311900,120.6
578670,5311900,120.8
578680,5311900,121.5
578690,5311900,121.8
578700,5311900,121.9
578710,5311900,121.9
578720,5311900,122.1
578730,5311900,122.2
578740,5311900,121.9
578750,5311900,121.1
578760,5311900,120.2
578770,5311900,119.2
578780,5311900,118.2
578790,5311900,117.6
578800,5311900,116.9
578810,5311900,116.2
578820,5311900,115.4
578830,5311900,114.7
578840,5311900,114
578850,5311900,113.6
578860,5311900,114
578870,5311900,114.4
578880,5311900,114.8
578890,5311900,115.1
578900,5311900,115.2
578910,5311900,115.2
578920,5311900,115.2
578930,5311900,115.3
578940,5311900,115.5
578950,5311900,115.6
578960,5311900,115.6
578970,5311900,115.5
578980,5311900,115.6
578990,5311900,116.1
579000,5311900,117.4
579010,5311900,119
579020,5311900,120.2
579030,5311900,121.2
579040,5311900,122.4
579050,5311900,124
579060,5311900,125.8
579070,5311900,127.7
579080,5311900,130.1
579090,5311900,132.6
579100,5311900,134.7
579110,5311900,136.7
579120,5311900,138.6
579130,5311900,140.5
579140,5311900,143.2
579150,5311900,145.8
579160,5311900,148.2
579170,5311900,150.4
579180,5311900,152.5
579190,5311900,154.4
579200,5311900,156.3
579210,5311900,158.3
579220,5311900,160.3
579230,5311900,162.4
579240,5311900,164.7
579250,5311900,166.9
579260,5311900,169.1
579270,5311900,171.3
579280,5311900,173.3
579290,5311900,175.2
579300,5311900,177.2
579310,5311900,179.1
579320,5311900,181.1
579330,5311900,183.2
579340,5311900,186.1
579350,5311900,188.9
579360,5311900,190.8
579370,5311900,192.8
579380,5311900,194.6
579390,5311900,195.8
579400,5311900,196.7
579410,5311900,197.6
579420,5311900,198.7
579430,5311900,199.7
579440,5311900,200.7
579450,5311900,201.9
579460,5311900,203.2
579470,5311900,204.6
579480,5311900,206
579490,5311900,207.3
579500,5311900,208.6
579510,5311900,209.9
579520,5311900,211.2
579530,5311900,212.7
579540,5311900,215.8
579550,5311900,219.7
579560,5311900,221.7
579570,5311900,223.6
579580,5311900,225.7
579590,5311900,230.1
579600,5311900,235.8
579610,5311900,239.8
579620,5311900,242.7
579630,5311900,245.4
579640,5311900,248
579650,5311900,250.3
579660,5311900,252
579670,5311900,253.7
579680,5311900,255.4
579690,5311900,258.1
579700,5311900,261.5
579710,5311900,264.2
579720,5311900,266.5
579730,5311900,268.1
579740,5311900,268.7
579750,5311900,269.1
579760,5311900,269.2
579770,5311900,268.8
579780,5311900,267.7
579790,5311900,265.7
579800,5311900,263.5
579810,5311900,260.8
579820,5311900,257.6
579830,5311900,254.9
579840,5311900,252.4
579850,5311900,249.8
579860,5311900,246.5
579870,5311900,239.9
579880,5311900,232
579890,5311900,221.7
579900,5311900,213.2
579910,5311900,210.5
579920,5311900,211.2
577020,5311890,97
577030,5311890,96.3
577040,5311890,96
577050,5311890,95.3
577060,5311890,95
577070,5311890,94.7
577080,5311890,94.9
577090,5311890,94
577100,5311890,93.6
577110,5311890,93.1
577120,5311890,92.8
577130,5311890,92.4
577140,5311890,92.1
577150,5311890,92
577160,5311890,91.7
577170,5311890,91.4
577180,5311890,91.4
577190,5311890,91.5
577200,5311890,91.7
577210,5311890,91.9
577220,5311890,91.9
577230,5311890,91.8
577240,5311890,91.6
577250,5311890,91.1
577260,5311890,90.9
577270,5311890,91.2
577280,5311890,92.9
577290,5311890,96.6
577300,5311890,97.8
577310,5311890,94.6
577320,5311890,93.6
577330,5311890,93.6
577340,5311890,95.7
577350,5311890,97.4
577360,5311890,93.4
577370,5311890,92
577380,5311890,92
577390,5311890,92.3
577400,5311890,92.2
577410,5311890,91.9
577420,5311890,91.4
577430,5311890,89.9
577440,5311890,89.2
577450,5311890,87.9
577460,5311890,86.3
577470,5311890,85.3
577480,5311890,85.3
577490,5311890,85.2
577500,5311890,85.2
577510,5311890,85.1
577520,5311890,85.1
577530,5311890,85.1
577540,5311890,85.1
577550,5311890,85.3
577560,5311890,85.4
577570,5311890,85.3
577580,5311890,85.1
577590,5311890,84.7
577600,5311890,84.7
577610,5311890,84.7
577620,5311890,84.7
577630,5311890,84.7
577640,5311890,84.5
577650,5311890,84.5
577660,5311890,85.4
577670,5311890,86.1
577680,5311890,86.7
577690,5311890,87.3
577700,5311890,87.7
577710,5311890,88
577720,5311890,88.1
577730,5311890,88.3
577740,5311890,88.6
577750,5311890,88.6
577760,5311890,88.6
577770,5311890,88.6
577780,5311890,88.7
577790,5311890,88.7
577800,5311890,88.7
577810,5311890,88.7
577820,5311890,88.7
577830,5311890,88.7
577840,5311890,88.6
577850,5311890,88.5
577860,5311890,88.5
577870,5311890,88.4
577880,5311890,88.3
577890,5311890,88.2
577900,5311890,88.1
577910,5311890,88
577920,5311890,87.8
577930,5311890,87.7
577940,5311890,87.5
577950,5311890,87.2
577960,5311890,86.9
577970,5311890,86.5
577980,5311890,86.2
577990,5311890,85.9
578000,5311890,85.6
578010,5311890,85.4
578020,5311890,85
578030,5311890,83.9
578040,5311890,82.8
578050,5311890,82.1
578060,5311890,81.6
578070,5311890,81.3
578080,5311890,81
578090,5311890,81.5
578100,5311890,83
578110,5311890,84.4
578120,5311890,85.7
578130,5311890,86.5
578140,5311890,87.3
578150,5311890,87.9
578160,5311890,88.6
578170,5311890,89.2
578180,5311890,89.8
578190,5311890,90.3
578200,5311890,90.8
578210,5311890,91.2
578220,5311890,91.6
578230,5311890,92.9
578240,5311890,94.3
578250,5311890,95.6
578260,5311890,96.9
578270,5311890,98
578280,5311890,98.7
578290,5311890,99.5
578300,5311890,100.4
578310,5311890,101.6
578320,5311890,102.7
578330,5311890,103.7
578340,5311890,104.1
578350,5311890,104.6
578360,5311890,105
578370,5311890,105.4
578380,5311890,105.9
578390,5311890,106.6
578400,5311890,107.7
578410,5311890,108.9
578420,5311890,110.1
578430,5311890,111.1
578440,5311890,112.1
578450,5311890,113.2
578460,5311890,114.3
578470,5311890,115.2
578480,5311890,115.5
578490,5311890,116.2
578500,5311890,118.5
578510,5311890,120.5
578520,5311890,121.5
578530,5311890,122.1
578540,5311890,122.4
578550,5311890,122.5
578560,5311890,122.5
578570,5311890,122.3
578580,5311890,122.2
578590,5311890,121.9
578600,5311890,121.5
578610,5311890,121.1
578620,5311890,120.7
578630,5311890,120.4
578640,5311890,120.3
578650,5311890,120.2
578660,5311890,120.4
578670,5311890,121.4
578680,5311890,121.9
578690,5311890,121.9
578700,5311890,122
578710,5311890,122.1
578720,5311890,122.4
578730,5311890,122.3
578740,5311890,122
578750,5311890,121.2
578760,5311890,120.2
578770,5311890,119.2
578780,5311890,118.3
578790,5311890,117.5
578800,5311890,116.8
578810,5311890,116.1
578820,5311890,115.4
578830,5311890,114.6
578840,5311890,113.9
578850,5311890,113.5
578860,5311890,113.7
578870,5311890,114
578880,5311890,114.4
578890,5311890,114.7
578900,5311890,114.8
578910,5311890,114.9
578920,5311890,114.9
578930,5311890,115
578940,5311890,115.2
578950,5311890,115.2
578960,5311890,115.2
578970,5311890,115.4
578980,5311890,115.7
578990,5311890,116.4
579000,5311890,117.4
579010,5311890,118.8
579020,5311890,119.9
579030,5311890,121
579040,5311890,121.9
579050,5311890,123.6
579060,5311890,125.6
579070,5311890,127.3
579080,5311890,129.9
579090,5311890,133
579100,5311890,135.1
579110,5311890,136.9
579120,5311890,138.8
579130,5311890,140.9
579140,5311890,143.2
579150,5311890,145.7
579160,5311890,148
579170,5311890,150.1
579180,5311890,152.3
579190,5311890,154.1
579200,5311890,156
579210,5311890,158
579220,5311890,159.9
579230,5311890,161.8
579240,5311890,164
579250,5311890,166.1
579260,5311890,168.3
579270,5311890,170.5
579280,5311890,172.4
579290,5311890,174.3
579300,5311890,176.3
579310,5311890,178.3
579320,5311890,180.3
579330,5311890,182.3
579340,5311890,185.1
579350,5311890,188.1
579360,5311890,190.3
579370,5311890,192.4
579380,5311890,194.3
579390,5311890,195.7
579400,5311890,196.6
579410,5311890,197.6
579420,5311890,198.7
579430,5311890,199.7
579440,5311890,200.7
579450,5311890,202
579460,5311890,203.4
579470,5311890,204.8
579480,5311890,206.2
579490,5311890,207.6
579500,5311890,208.8
579510,5311890,210.1
579520,5311890,211.4
579530,5311890,212.9
579540,5311890,216
579550,5311890,219.7
579560,5311890,221.7
579570,5311890,223.6
579580,5311890,225.9
579590,5311890,230.3
579600,5311890,237
579610,5311890,240.4
579620,5311890,243.1
579630,5311890,245.7
579640,5311890,248.2
579650,5311890,250.4
579660,5311890,252.1
579670,5311890,253.7
579680,5311890,255.4
579690,5311890,258.7
579700,5311890,262.8
579710,5311890,266.2
579720,5311890,268.6
579730,5311890,269.8
579740,5311890,270.6
579750,5311890,271
579760,5311890,271.1
579770,5311890,270.6
579780,5311890,269.5
579790,5311890,267.8
579800,5311890,265.3
579810,5311890,262.6
579820,5311890,259.5
579830,5311890,256.3
579840,5311890,253.9
579850,5311890,251.4
579860,5311890,248.5
579870,5311890,244.8
579880,5311890,235.7
579890,5311890,226.9
579900,5311890,216.5
579910,5311890,212.2
579920,5311890,212.5
577020,5311880,97
577030,5311880,96.7
577040,5311880,95.9
577050,5311880,95.7
577060,5311880,95.8
577070,5311880,95.2
577080,5311880,94.8
577090,5311880,94.4
577100,5311880,94
577110,5311880,93.7
577120,5311880,93.3
577130,5311880,92.9
577140,5311880,92.7
577150,5311880,92.4
577160,5311880,92.2
577170,5311880,92
577180,5311880,91.9
577190,5311880,92
577200,5311880,92.1
577210,5311880,92.3
577220,5311880,92.3
577230,5311880,92.3
577240,5311880,92.1
577250,5311880,92.3
577260,5311880,93.3
577270,5311880,95.4
577280,5311880,97.6
577290,5311880,97.4
577300,5311880,96.4
577310,5311880,94.9
577320,5311880,94.1
577330,5311880,94.2
577340,5311880,95.4
577350,5311880,97
577360,5311880,96.2
577370,5311880,94.3
577380,5311880,93.3
577390,5311880,92.8
577400,5311880,92.6
577410,5311880,92.3
577420,5311880,91.9
577430,5311880,91.6
577440,5311880,91.5
577450,5311880,91.5
577460,5311880,90.3
577470,5311880,88.1
577480,5311880,85.8
577490,5311880,85.3
577500,5311880,85.2
577510,5311880,85.3
577520,5311880,85.8
577530,5311880,86.2
577540,5311880,86.4
577550,5311880,86.5
577560,5311880,86.6
577570,5311880,86.5
577580,5311880,86.1
577590,5311880,85.4
577600,5311880,85.1
577610,5311880,85.2
577620,5311880,84.8
577630,5311880,84.5
577640,5311880,84.6
577650,5311880,85.3
577660,5311880,86
577670,5311880,86.6
577680,5311880,87.3
577690,5311880,87.9
577700,5311880,88.3
577710,5311880,88.5
577720,5311880,88.7
577730,5311880,88.8
577740,5311880,88.9
577750,5311880,88.9
577760,5311880,89
577770,5311880,89
577780,5311880,89
577790,5311880,89
577800,5311880,89
577810,5311880,89
577820,5311880,89
577830,5311880,89
577840,5311880,88.9
577850,5311880,88.9
577860,5311880,88.8
577870,5311880,88.7
577880,5311880,88.6
577890,5311880,88.5
577900,5311880,88.4
577910,5311880,88.3
577920,5311880,88.1
577930,5311880,88
577940,5311880,87.8
577950,5311880,87.5
577960,5311880,87.2
577970,5311880,86.9
577980,5311880,86.6
577990,5311880,86.4
578000,5311880,86.1
578010,5311880,85.9
578020,5311880,85.7
578030,5311880,85.4
578040,5311880,84.5
578050,5311880,83.4
578060,5311880,82.4
578070,5311880,81.9
578080,5311880,81.4
578090,5311880,81
578100,5311880,81.5
578110,5311880,83.5
578120,5311880,85.2
578130,5311880,86.1
578140,5311880,86.8
578150,5311880,87.4
578160,5311880,87.8
578170,5311880,88.3
578180,5311880,88.8
578190,5311880,89.3
578200,5311880,89.6
578210,5311880,90
578220,5311880,90.6
578230,5311880,91.7
578240,5311880,93.2
578250,5311880,94.5
578260,5311880,95.9
578270,5311880,97.1
578280,5311880,97.9
578290,5311880,98.7
578300,5311880,99.5
578310,5311880,100.3
578320,5311880,101.6
578330,5311880,102.6
578340,5311880,103.5
578350,5311880,104
578360,5311880,104.4
578370,5311880,104.9
578380,5311880,105.2
578390,5311880,105.7
578400,5311880,107
578410,5311880,108.2
578420,5311880,109.3
578430,5311880,110.4
578440,5311880,111.4
578450,5311880,112.4
578460,5311880,113.3
578470,5311880,114
578480,5311880,114.6
578490,5311880,115.8
578500,5311880,117.7
578510,5311880,119.3
578520,5311880,120.5
578530,5311880,121.2
578540,5311880,121.7
578550,5311880,121.7
578560,5311880,121.7
578570,5311880,121.7
578580,5311880,121.5
578590,5311880,121.3
578600,5311880,121.1
578610,5311880,120.8
578620,5311880,120.4
578630,5311880,120
578640,5311880,120.1
578650,5311880,120.5
578660,5311880,121.1
578670,5311880,121.8
578680,5311880,122
578690,5311880,122.2
578700,5311880,122.3
578710,5311880,122.4
578720,5311880,122.6
578730,5311880,122.4
578740,5311880,121.9
578750,5311880,121.1
578760,5311880,120.2
578770,5311880,119.1
578780,5311880,118.2
578790,5311880,117.5
578800,5311880,116.8
578810,5311880,116
578820,5311880,115.3
578830,5311880,114.5
578840,5311880,113.8
578850,5311880,113.4
578860,5311880,113.5
578870,5311880,113.8
578880,5311880,114
578890,5311880,114.3
578900,5311880,114.5
578910,5311880,114.6
578920,5311880,114.7
578930,5311880,114.8
578940,5311880,114.9
578950,5311880,115
578960,5311880,115.2
578970,5311880,115.4
578980,5311880,115.8
578990,5311880,116.6
579000,5311880,117.5
579010,5311880,118.7
579020,5311880,119.9
579030,5311880,120.7
579040,5311880,121.6
579050,5311880,123.2
579060,5311880,125.8
579070,5311880,127.8
579080,5311880,130.6
579090,5311880,133.8
579100,5311880,135.5
579110,5311880,137.1
579120,5311880,138.9
579130,5311880,140.9
579140,5311880,143.2
579150,5311880,145.6
579160,5311880,147.8
579170,5311880,149.9
579180,5311880,152
579190,5311880,153.8
579200,5311880,155.5
579210,5311880,157.3
579220,5311880,159.2
579230,5311880,161.1
579240,5311880,163.2
579250,5311880,165.2
579260,5311880,167.3
579270,5311880,169.4
579280,5311880,171.3
579290,5311880,173.3
579300,5311880,175.4
579310,5311880,177.5
579320,5311880,179.4
579330,5311880,181.5
579340,5311880,184
579350,5311880,187
579360,5311880,189.6
579370,5311880,191.8
579380,5311880,193.8
579390,5311880,195.4
579400,5311880,196.4
579410,5311880,197.5
579420,5311880,198.6
579430,5311880,199.6
579440,5311880,200.7
579450,5311880,202
579460,5311880,203.4
579470,5311880,204.9
579480,5311880,206.5
579490,5311880,207.9
579500,5311880,209
579510,5311880,210.2
579520,5311880,211.5
579530,5311880,213
579540,5311880,216.3
579550,5311880,219.8
579560,5311880,221.8
579570,5311880,223.7
579580,5311880,226.1
579590,5311880,230.6
579600,5311880,237.5
579610,5311880,240.7
579620,5311880,243.5
579630,5311880,245.9
579640,5311880,248.3
579650,5311880,250.4
579660,5311880,252.1
579670,5311880,253.7
579680,5311880,255.5
579690,5311880,259.2
579700,5311880,263.7
579710,5311880,267.6
579720,5311880,269.9
579730,5311880,271.3
579740,5311880,272.2
579750,5311880,272.7
579760,5311880,273
579770,5311880,272.6
579780,5311880,271.3
579790,5311880,269.5
579800,5311880,267.1
579810,5311880,264.3
579820,5311880,261.5
579830,5311880,258.1
579840,5311880,255.2
579850,5311880,252.9
579860,5311880,250.4
579870,5311880,247.2
579880,5311880,240.7
579890,5311880,232.1
579900,5311880,222.2
579910,5311880,215.3
579920,5311880,215
577020,5311870,97.3
577030,5311870,96.6
577040,5311870,96.7
577050,5311870,96.3
577060,5311870,96.1
577070,5311870,95.8
577080,5311870,95.4
577090,5311870,95
577100,5311870,94.6
577110,5311870,94.2
577120,5311870,93.8
577130,5311870,93.5
577140,5311870,93.2
577150,5311870,92.9
577160,5311870,92.7
577170,5311870,92.6
577180,5311870,92.5
577190,5311870,92.5
577200,5311870,92.6
577210,5311870,92.7
577220,5311870,92.6
577230,5311870,92.6
577240,5311870,92.9
577250,5311870,93.3
577260,5311870,95.2
577270,5311870,97.6
577280,5311870,97
577290,5311870,96.5
577300,5311870,96.2
577310,5311870,95.3
577320,5311870,95.1
577330,5311870,95.4
577340,5311870,95.9
577350,5311870,97.1
577360,5311870,96.8
577370,5311870,95.6
577380,5311870,94.2
577390,5311870,93.3
577400,5311870,93
577410,5311870,92.5
577420,5311870,92
577430,5311870,91.9
577440,5311870,91.8
577450,5311870,91.8
577460,5311870,91.7
577470,5311870,91.6
577480,5311870,91.5
577490,5311870,89.1
577500,5311870,87.7
577510,5311870,87.3
577520,5311870,87.4
577530,5311870,87.6
577540,5311870,87.7
577550,5311870,87.8
577560,5311870,87.9
577570,5311870,87.7
577580,5311870,87.4
577590,5311870,87
577600,5311870,86.8
577610,5311870,86.8
577620,5311870,86.3
577630,5311870,85.8
577640,5311870,85.7
577650,5311870,86.4
577660,5311870,87.1
577670,5311870,87.8
577680,5311870,88.3
577690,5311870,88.7
577700,5311870,88.9
577710,5311870,89.1
577720,5311870,89.1
577730,5311870,89.2
577740,5311870,89.2
577750,5311870,89.2
577760,5311870,89.2
577770,5311870,89.3
577780,5311870,89.4
577790,5311870,89.4
577800,5311870,89.4
577810,5311870,89.3
577820,5311870,89.3
577830,5311870,89.3
577840,5311870,89.2
577850,5311870,89.2
577860,5311870,89.1
577870,5311870,89
577880,5311870,88.9
577890,5311870,88.8
577900,5311870,88.6
577910,5311870,88.5
577920,5311870,88.3
577930,5311870,88.2
577940,5311870,87.9
577950,5311870,87.7
577960,5311870,87.5
577970,5311870,87.3
577980,5311870,87.1
577990,5311870,86.8
578000,5311870,86.6
578010,5311870,86.4
578020,5311870,86.1
578030,5311870,85.8
578040,5311870,85.5
578050,5311870,84.7
578060,5311870,83.6
578070,5311870,82.5
578080,5311870,81.9
578090,5311870,81.4
578100,5311870,81
578110,5311870,82.2
578120,5311870,84.4
578130,5311870,85.7
578140,5311870,86.4
578150,5311870,86.9
578160,5311870,87.2
578170,5311870,87.3
578180,5311870,87.5
578190,5311870,88
578200,5311870,88.4
578210,5311870,89
578220,5311870,89.7
578230,5311870,90.8
578240,5311870,92
578250,5311870,93.3
578260,5311870,94.6
578270,5311870,95.8
578280,5311870,96.7
578290,5311870,97.7
578300,5311870,98.4
578310,5311870,99
578320,5311870,100
578330,5311870,101
578340,5311870,102.1
578350,5311870,103
578360,5311870,103.8
578370,5311870,104.2
578380,5311870,104.6
578390,5311870,105.1
578400,5311870,105.8
578410,5311870,107
578420,5311870,108.3
578430,5311870,109.5
578440,5311870,110.6
578450,5311870,111.5
578460,5311870,112.3
578470,5311870,113.5
578480,5311870,114.6
578490,5311870,116
578500,5311870,117.3
578510,5311870,118.4
578520,5311870,119.3
578530,5311870,120
578540,5311870,120.4
578550,5311870,120.7
578560,5311870,120.8
578570,5311870,120.8
578580,5311870,120.8
578590,5311870,120.7
578600,5311870,120.5
578610,5311870,120.3
578620,5311870,120.1
578630,5311870,119.9
578640,5311870,119.8
578650,5311870,120.5
578660,5311870,121
578670,5311870,121.6
578680,5311870,122
578690,5311870,122.3
578700,5311870,122.5
578710,5311870,122.6
578720,5311870,122.5
578730,5311870,122.3
578740,5311870,121.8
578750,5311870,121
578760,5311870,120
578770,5311870,119.1
578780,5311870,118.1
578790,5311870,117.4
578800,5311870,116.6
578810,5311870,115.9
578820,5311870,115.2
578830,5311870,114.4
578840,5311870,113.7
578850,5311870,113.2
578860,5311870,113.3
578870,5311870,113.6
578880,5311870,113.8
578890,5311870,114
578900,5311870,114.2
578910,5311870,114.4
578920,5311870,114.5
578930,5311870,114.6
578940,5311870,114.7
578950,5311870,115
578960,5311870,115.2
578970,5311870,115.6
578980,5311870,116
578990,5311870,116.8
579000,5311870,117.7
579010,5311870,118.8
579020,5311870,119.8
579030,5311870,120.8
579040,5311870,121.6
579050,5311870,123.4
579060,5311870,126.3
579070,5311870,128.7
579080,5311870,131.6
579090,5311870,134.4
579100,5311870,135.8
579110,5311870,137.3
579120,5311870,139
579130,5311870,140.9
579140,5311870,143.1
579150,5311870,145.4
579160,5311870,147.5
579170,5311870,149.4
579180,5311870,151.3
579190,5311870,153.2
579200,5311870,154.9
579210,5311870,156.6
579220,5311870,158.4
579230,5311870,160.3
579240,5311870,162.2
579250,5311870,164.3
579260,5311870,166.2
579270,5311870,168.1
579280,5311870,170.1
579290,5311870,172.1
579300,5311870,174.4
579310,5311870,176.7
579320,5311870,178.6
579330,5311870,180.5
579340,5311870,182.7
579350,5311870,185.7
579360,5311870,188.6
579370,5311870,190.9
579380,5311870,193
579390,5311870,194.9
579400,5311870,196.1
579410,5311870,197.2
579420,5311870,198.2
579430,5311870,199.5
579440,5311870,200.7
579450,5311870,202
579460,5311870,203.4
579470,5311870,205
579480,5311870,206.6
579490,5311870,208
579500,5311870,209.2
579510,5311870,210.4
579520,5311870,211.7
579530,5311870,213.1
579540,5311870,216.5
579550,5311870,219.8
579560,5311870,221.8
579570,5311870,223.8
579580,5311870,226.3
579590,5311870,230.9
579600,5311870,237.9
579610,5311870,241
579620,5311870,243.9
579630,5311870,246.1
579640,5311870,248.3
579650,5311870,250.4
579660,5311870,252
579670,5311870,253.7
579680,5311870,255.5
579690,5311870,259.7
579700,5311870,264.5
579710,5311870,268.6
579720,5311870,270.7
579730,5311870,272.3
579740,5311870,273.6
579750,5311870,274.6
579760,5311870,274.7
579770,5311870,274.6
579780,5311870,273.2
579790,5311870,271
579800,5311870,268.6
579810,5311870,265.9
579820,5311870,263.2
579830,5311870,260.1
579840,5311870,256.7
579850,5311870,254.2
579860,5311870,251.9
579870,5311870,249.2
579880,5311870,245.5
579890,5311870,237.2
579900,5311870,227.8
579910,5311870,219.1
579920,5311870,216.3
577020,5311860,97.3
577030,5311860,97.1
577040,5311860,97
577050,5311860,96.9
577060,5311860,96.7
577070,5311860,96.4
577080,5311860,96
577090,5311860,95.6
577100,5311860,95.1
577110,5311860,94.7
577120,5311860,94.4
577130,5311860,94.1
577140,5311860,93.8
577150,5311860,93.5
577160,5311860,93.3
577170,5311860,93.1
577180,5311860,93
577190,5311860,92.9
577200,5311860,92.9
577210,5311860,93
577220,5311860,93
577230,5311860,93
577240,5311860,93.1
577250,5311860,94.2
577260,5311860,96
577270,5311860,97.5
577280,5311860,97.2
577290,5311860,96.5
577300,5311860,96.2
577310,5311860,95.6
577320,5311860,95.6
577330,5311860,95.9
577340,5311860,96.2
577350,5311860,97.3
577360,5311860,97.1
577370,5311860,96
577380,5311860,94.8
577390,5311860,93.8
577400,5311860,93
577410,5311860,92.6
577420,5311860,92.4
577430,5311860,92.3
577440,5311860,92.2
577450,5311860,92.1
577460,5311860,92
577470,5311860,91.9
577480,5311860,91.7
577490,5311860,91.6
577500,5311860,90.9
577510,5311860,89.9
577520,5311860,89.5
577530,5311860,89.2
577540,5311860,89.1
577550,5311860,89.1
577560,5311860,89.2
577570,5311860,89.2
577580,5311860,89.2
577590,5311860,89.1
577600,5311860,88.9
577610,5311860,88.8
577620,5311860,88.6
577630,5311860,88.3
577640,5311860,88.4
577650,5311860,88.8
577660,5311860,89
577670,5311860,89.2
577680,5311860,89.4
577690,5311860,89.6
577700,5311860,89.6
577710,5311860,89.6
577720,5311860,89.5
577730,5311860,89.5
577740,5311860,89.6
577750,5311860,89.6
577760,5311860,89.6
577770,5311860,89.6
577780,5311860,89.6
577790,5311860,89.7
577800,5311860,89.7
577810,5311860,89.7
577820,5311860,89.6
577830,5311860,89.6
