X,Y,
579816.978,5312498.884,
579816.8244,5312498.621,
579816.6708,5312498.357,
579816.5172,5312498.094,
579816.3636,5312497.831,
579816.2101,5312497.567,
579816.0565,5312497.304,
579815.9029,5312497.041,
579815.7493,5312496.778,
579815.5957,5312496.514,
579815.4422,5312496.251,
579815.2886,5312495.988,
579815.135,5312495.725,
579814.9814,5312495.461,
579814.8278,5312495.198,
579814.6743,5312494.935,
579814.5207,5312494.671,
579814.3671,5312494.408,
579814.2135,5312494.145,
579814.0599,5312493.882,
579813.9064,5312493.618,
579813.7528,5312493.355,
579813.5992,5312493.092,
579813.4456,5312492.828,
579813.292,5312492.565,
579813.1385,5312492.302,
579812.9849,5312492.039,
579812.8313,5312491.775,
579812.6777,5312491.512,
579812.5241,5312491.249,
579812.3706,5312490.985,
579812.217,5312490.722,
579812.0634,5312490.459,
579811.9098,5312490.196,
579811.7562,5312489.932,
579811.6027,5312489.669,
579811.4491,5312489.406,
579811.2955,5312489.143,
579811.1419,5312488.879,
579810.9883,5312488.616,
579810.8348,5312488.353,
579810.6812,5312488.089,
579810.5276,5312487.826,
579810.374,5312487.563,
579810.2204,5312487.299,
579810.0669,5312487.036,
579809.9133,5312486.773,
579809.7597,5312486.51,
579809.6061,5312486.246,
579809.4525,5312485.983,
579809.299,5312485.72,
579809.1454,5312485.456,
579808.9918,5312485.193,
579808.8382,5312484.93,
579808.6846,5312484.667,
579808.5311,5312484.403,
579808.3775,5312484.14,
579808.2239,5312483.877,
579808.0703,5312483.614,
579807.9167,5312483.35,
579807.7632,5312483.087,
579807.6096,5312482.824,
579807.456,5312482.56,
579807.3024,5312482.297,
579807.1488,5312482.034,
579806.9953,5312481.771,
579806.8417,5312481.507,
579806.6881,5312481.244,
579806.5345,5312480.981,
579806.3809,5312480.717,
579806.2273,5312480.454,
579806.0738,5312480.191,
579805.9202,5312479.928,
579805.7666,5312479.664,
579805.613,5312479.401,
579805.4594,5312479.138,
579805.3059,5312478.874,
579805.1523,5312478.611,
579804.9987,5312478.348,
579804.8451,5312478.085,
579804.6915,5312477.821,
579804.538,5312477.558,
579804.3844,5312477.295,
579804.2308,5312477.032,
579804.0772,5312476.768,
579803.9236,5312476.505,
579803.7701,5312476.242,
579803.6165,5312475.978,
579803.4629,5312475.715,
579803.3093,5312475.452,
579803.1557,5312475.189,
579803.0022,5312474.925,
579802.8486,5312474.662,
579802.695,5312474.399,
579802.5414,5312474.135,
579802.3878,5312473.872,
579802.2343,5312473.609,
579802.0807,5312473.346,
579801.9271,5312473.082,
579801.7735,5312472.819,
579801.6199,5312472.556,
579801.4664,5312472.292,
579801.3128,5312472.029,
579801.1592,5312471.766,
579801.0056,5312471.503,
579800.852,5312471.239,
579800.6985,5312470.976,
579800.5449,5312470.713,
579800.3913,5312470.449,
579800.2377,5312470.186,
579800.0841,5312469.923,
579799.9306,5312469.66,
579799.777,5312469.396,
579799.6234,5312469.133,
579799.4698,5312468.87,
579799.3162,5312468.607,
579799.1627,5312468.343,
579799.0091,5312468.08,
579798.8555,5312467.817,
579798.7019,5312467.553,
579798.5483,5312467.29,
579798.3948,5312467.027,
579798.2412,5312466.764,
579798.0876,5312466.5,
579797.934,5312466.237,
579797.7804,5312465.974,
579797.6269,5312465.71,
579797.4733,5312465.447,
579797.3197,5312465.184,
579797.1661,5312464.921,
579797.0125,5312464.657,
579796.859,5312464.394,
579796.7054,5312464.131,
579796.5518,5312463.867,
579796.3982,5312463.604,
579796.2446,5312463.341,
579796.0911,5312463.078,
579795.9375,5312462.814,
579795.7839,5312462.551,
579795.6303,5312462.288,
579795.4767,5312462.024,
579795.3232,5312461.761,
579795.1696,5312461.498,
579795.016,5312461.235,
579794.8624,5312460.971,
579794.7088,5312460.708,
579794.5553,5312460.445,
579794.4017,5312460.181,
579794.2481,5312459.918,
579794.0945,5312459.655,
579793.9409,5312459.392,
579793.7874,5312459.128,
579793.6338,5312458.865,
579793.4802,5312458.602,
579793.3266,5312458.339,
579793.173,5312458.075,
579793.0195,5312457.812,
579792.8659,5312457.549,
579792.7123,5312457.285,
579792.5587,5312457.022,
579792.4051,5312456.759,
579792.2516,5312456.496,
579792.098,5312456.232,
579791.9444,5312455.969,
579791.7908,5312455.706,
579791.6372,5312455.442,
579791.4836,5312455.179,
579791.3301,5312454.916,
579791.1765,5312454.653,
579791.0229,5312454.389,
579790.8693,5312454.126,
579790.7157,5312453.863,
579790.5622,5312453.599,
579790.4086,5312453.336,
579790.255,5312453.073,
579790.1014,5312452.81,
579789.9478,5312452.546,
579789.7943,5312452.283,
579789.6407,5312452.02,
579789.4871,5312451.756,
579789.3335,5312451.493,
579789.1799,5312451.23,
579789.0264,5312450.967,
579788.8728,5312450.703,
579788.7192,5312450.44,
579788.5656,5312450.177,
579788.412,5312449.914,
579788.2585,5312449.65,
579788.1049,5312449.387,
579787.9513,5312449.124,
579787.7977,5312448.86,
579787.6441,5312448.597,
579787.4906,5312448.334,
579787.337,5312448.071,
579787.1834,5312447.807,
579787.0298,5312447.544,
579786.8762,5312447.281,
579786.7227,5312447.017,
579786.5691,5312446.754,
579786.4155,5312446.491,
579786.2619,5312446.228,
579786.1083,5312445.964,
579785.9548,5312445.701,
579785.8012,5312445.438,
579785.6476,5312445.174,
579785.494,5312444.911,
579785.3404,5312444.648,
579785.1869,5312444.385,
579785.0333,5312444.121,
579784.8797,5312443.858,
579784.7261,5312443.595,
579784.5725,5312443.332,
579784.419,5312443.068,
579784.2654,5312442.805,
579784.1118,5312442.542,
579783.9582,5312442.278,
579783.8046,5312442.015,
579783.6511,5312441.752,
579783.4975,5312441.489,
579783.3439,5312441.225,
579783.1903,5312440.962,
579783.0367,5312440.699,
579782.8832,5312440.435,
579782.7296,5312440.172,
579782.576,5312439.909,
579782.4224,5312439.646,
579782.2688,5312439.382,
579782.1153,5312439.119,
579781.9617,5312438.856,
579781.8081,5312438.592,
579781.6545,5312438.329,
579781.5009,5312438.066,
579781.3474,5312437.803,
579781.1938,5312437.539,
579781.0402,5312437.276,
579780.8866,5312437.013,
579780.733,5312436.749,
579780.5795,5312436.486,
579780.4259,5312436.223,
579780.2723,5312435.96,
579780.1187,5312435.696,
579779.9651,5312435.433,
579779.8116,5312435.17,
579779.658,5312434.906,
579779.5044,5312434.643,
579779.3508,5312434.38,
579779.1972,5312434.117,
579779.0437,5312433.853,
579778.8901,5312433.59,
579778.7365,5312433.327,
579778.5829,5312433.063,
579778.4293,5312432.8,
579778.2758,5312432.537,
579778.1222,5312432.274,
579777.9686,5312432.01,
579777.815,5312431.747,
579777.6614,5312431.484,
579777.5079,5312431.221,
579777.3543,5312430.957,
579777.2007,5312430.694,
579777.0471,5312430.431,
579776.8935,5312430.167,
579776.74,5312429.904,
579776.5864,5312429.641,
579776.4328,5312429.378,
579776.2792,5312429.114,
579776.1256,5312428.851,
579775.972,5312428.588,
579775.8185,5312428.324,
579775.6649,5312428.061,
579775.5113,5312427.798,
579775.3577,5312427.535,
579775.2041,5312427.271,
579775.0506,5312427.008,
579774.897,5312426.745,
579774.7434,5312426.481,
579774.5898,5312426.218,
579774.4362,5312425.955,
579774.2827,5312425.692,
579774.1291,5312425.428,
579773.9755,5312425.165,
579773.8219,5312424.902,
579773.6683,5312424.639,
579773.5148,5312424.375,
579773.3612,5312424.112,
579773.2076,5312423.849,
579773.054,5312423.585,
579772.9004,5312423.322,
579772.7469,5312423.059,
579772.5933,5312422.796,
579772.4397,5312422.532,
579772.2861,5312422.269,
579772.1325,5312422.006,
579771.979,5312421.742,
579771.8254,5312421.479,
579771.6718,5312421.216,
579771.5182,5312420.953,
579771.3646,5312420.689,
579771.2111,5312420.426,
579771.0575,5312420.163,
579770.9039,5312419.899,
579770.7503,5312419.636,
579770.5967,5312419.373,
579770.4432,5312419.11,
579770.2896,5312418.846,
579770.136,5312418.583,
579769.9824,5312418.32,
579769.8288,5312418.057,
579769.6753,5312417.793,
579769.5217,5312417.53,
579769.3681,5312417.267,
579769.2145,5312417.003,
579769.0609,5312416.74,
579768.9074,5312416.477,
579768.7538,5312416.213,
579768.6002,5312415.95,
579768.4466,5312415.687,
579768.293,5312415.424,
579768.1395,5312415.16,
579767.9859,5312414.897,
579767.8323,5312414.634,
579767.6787,5312414.37,
579767.5251,5312414.107,
579767.3716,5312413.844,
579767.218,5312413.581,
579767.0644,5312413.317,
579766.9108,5312413.054,
579766.7572,5312412.791,
579766.6037,5312412.528,
579766.4501,5312412.264,
579766.2965,5312412.001,
579766.1429,5312411.738,
579765.9893,5312411.474,
579765.8358,5312411.211,
579765.6822,5312410.948,
579765.5286,5312410.685,
579765.375,5312410.421,
579765.2214,5312410.158,
579765.0679,5312409.895,
579764.9143,5312409.631,
579764.7607,5312409.368,
579764.6071,5312409.105,
579764.4535,5312408.842,
579764.3,5312408.578,
579764.1464,5312408.315,
579763.9928,5312408.052,
579763.8392,5312407.788,
579763.6856,5312407.525,
579763.5322,5312407.262,
579763.3786,5312406.999,
579763.225,5312406.735,
579763.0714,5312406.472,
579762.9178,5312406.209,
579762.7643,5312405.946,
579762.6107,5312405.682,
579762.4571,5312405.419,
579762.3035,5312405.156,
579762.1499,5312404.892,
579761.9964,5312404.629,
579761.8428,5312404.366,
579761.6892,5312404.103,
579761.5356,5312403.839,
579761.382,5312403.576,
579761.2284,5312403.313,
579761.0749,5312403.049,
579760.9213,5312402.786,
579760.7677,5312402.523,
579760.6141,5312402.26,
579760.4605,5312401.996,
579760.307,5312401.733,
579760.1534,5312401.47,
579759.9998,5312401.206,
579759.8462,5312400.943,
579759.6926,5312400.68,
579759.5391,5312400.417,
579759.3855,5312400.153,
579759.2319,5312399.89,
579759.0783,5312399.627,
579758.9247,5312399.364,
579758.7712,5312399.1,
579758.6176,5312398.837,
579758.464,5312398.574,
579758.3104,5312398.31,
579758.1568,5312398.047,
579758.0033,5312397.784,
579757.8497,5312397.521,
579757.6961,5312397.257,
579757.5425,5312396.994,
579757.3889,5312396.731,
579757.2354,5312396.467,
579757.0818,5312396.204,
579756.9282,5312395.941,
579756.7746,5312395.678,
579756.621,5312395.414,
579756.4675,5312395.151,
579756.3139,5312394.888,
579756.1603,5312394.624,
579756.0067,5312394.361,
579755.8531,5312394.098,
579755.6996,5312393.835,
579755.546,5312393.571,
579755.3924,5312393.308,
579755.2388,5312393.045,
579755.0852,5312392.781,
579754.9317,5312392.518,
579754.7781,5312392.255,
579754.6245,5312391.992,
579754.4709,5312391.728,
579754.3173,5312391.465,
579754.1638,5312391.202,
579754.0102,5312390.938,
579753.8566,5312390.675,
579753.703,5312390.412,
579753.5494,5312390.149,
579753.3959,5312389.885,
579753.2423,5312389.622,
579753.0887,5312389.359,
579752.9351,5312389.095,
579752.7815,5312388.832,
579752.628,5312388.569,
579752.4744,5312388.306,
579752.3208,5312388.042,
579752.1672,5312387.779,
579752.0136,5312387.516,
579751.8601,5312387.253,
579751.7065,5312386.989,
579751.5529,5312386.726,
579751.3993,5312386.463,
579751.2457,5312386.199,
579751.0922,5312385.936,
579750.9386,5312385.673,
579750.785,5312385.41,
579750.6314,5312385.146,
579750.4778,5312384.883,
579750.3243,5312384.62,
579750.1707,5312384.356,
579750.0171,5312384.093,
579749.8635,5312383.83,
579749.7099,5312383.567,
579749.5564,5312383.303,
579749.4028,5312383.04,
579749.2492,5312382.777,
579749.0956,5312382.513,
579748.942,5312382.25,
579748.7885,5312381.987,
579748.6349,5312381.724,
579748.4813,5312381.46,
579748.3277,5312381.197,
579748.1741,5312380.934,
579748.0206,5312380.671,
579747.867,5312380.407,
579747.7134,5312380.144,
579747.5598,5312379.881,
579747.4062,5312379.617,
579747.2527,5312379.354,
579747.0991,5312379.091,
579746.9455,5312378.828,
579746.7919,5312378.564,
579746.6383,5312378.301,
579746.4847,5312378.038,
579746.3312,5312377.774,
579746.1776,5312377.511,
579746.024,5312377.248,
579745.8704,5312376.985,
579745.7168,5312376.721,
579745.5633,5312376.458,
579745.4097,5312376.195,
579745.2561,5312375.931,
579745.1025,5312375.668,
579744.9489,5312375.405,
579744.7954,5312375.142,
579744.6418,5312374.878,
579744.4882,5312374.615,
579744.3346,5312374.352,
579744.181,5312374.088,
579744.0275,5312373.825,
579743.8739,5312373.562,
579743.7203,5312373.299,
579743.5667,5312373.035,
579743.4131,5312372.772,
579743.2596,5312372.509,
579743.106,5312372.246,
579742.9524,5312371.982,
579742.7988,5312371.719,
579742.6452,5312371.456,
579742.4917,5312371.192,
579742.3381,5312370.929,
579742.1845,5312370.666,
579742.0309,5312370.402,
579741.8773,5312370.139,
579741.7238,5312369.876,
579741.5702,5312369.613,
579741.4166,5312369.349,
579741.263,5312369.086,
579741.1094,5312368.823,
579740.9559,5312368.56,
579740.8023,5312368.296,
579740.6487,5312368.033,
579740.4951,5312367.77,
579740.3415,5312367.506,
579740.188,5312367.243,
579740.0344,5312366.98,
579739.8808,5312366.717,
579739.7272,5312366.453,
579739.5736,5312366.19,
579739.4201,5312365.927,
579739.2665,5312365.663,
579739.1129,5312365.4,
579738.9593,5312365.137,
579738.8057,5312364.874,
579738.6522,5312364.61,
579738.4986,5312364.347,
579738.345,5312364.084,
579738.1914,5312363.82,
579738.0378,5312363.557,
579737.8843,5312363.294,
579737.7307,5312363.031,
579737.5771,5312362.767,
579737.4235,5312362.504,
579737.2699,5312362.241,
579737.1164,5312361.978,
579736.9628,5312361.714,
579736.8092,5312361.451,
579736.6556,5312361.188,
579736.502,5312360.924,
579736.3485,5312360.661,
579736.1949,5312360.398,
579736.0413,5312360.135,
579735.8877,5312359.871,
579735.7341,5312359.608,
579735.5806,5312359.345,
579735.427,5312359.081,
579735.2734,5312358.818,
579735.1198,5312358.555,
579734.9662,5312358.292,
579734.8127,5312358.028,
579734.6591,5312357.765,
579734.5055,5312357.502,
579734.3519,5312357.238,
579734.1983,5312356.975,
579734.0448,5312356.712,
579733.8912,5312356.449,
579733.7376,5312356.185,
579733.584,5312355.922,
579733.4304,5312355.659,
579733.2769,5312355.395,
579733.1233,5312355.132,
579732.9697,5312354.869,
579732.8161,5312354.606,
579732.6625,5312354.342,
579732.509,5312354.079,
579732.3554,5312353.816,
579732.2018,5312353.553,
579732.0482,5312353.289,
579731.8946,5312353.026,
579731.7411,5312352.763,
579731.5875,5312352.499,
579731.4339,5312352.236,
579731.2803,5312351.973,
579731.1267,5312351.71,
579730.9731,5312351.446,
579730.8196,5312351.183,
579730.666,5312350.92,
579730.5124,5312350.656,
579730.3588,5312350.393,
579730.2052,5312350.13,
579730.0517,5312349.867,
579729.8981,5312349.603,
579729.7445,5312349.34,
579729.5909,5312349.077,
579729.4373,5312348.813,
579729.2838,5312348.55,
579729.1302,5312348.287,
579728.9766,5312348.024,
579728.823,5312347.76,
579728.6694,5312347.497,
579728.5159,5312347.234,
579728.3623,5312346.971,
579728.2087,5312346.707,
579728.0551,5312346.444,
579727.9015,5312346.181,
579727.748,5312345.917,
579727.5944,5312345.654,
579727.4408,5312345.391,
579727.2872,5312345.127,
579727.1336,5312344.864,
579726.9801,5312344.601,
579726.8265,5312344.338,
579726.6729,5312344.074,
579726.5193,5312343.811,
579726.3657,5312343.548,
579726.2122,5312343.284,
579726.0586,5312343.021,
579725.905,5312342.758,
579725.7514,5312342.495,
579725.5978,5312342.231,
579725.4443,5312341.968,
579725.2907,5312341.705,
579725.1371,5312341.442,
579724.9835,5312341.178,
579724.8299,5312340.915,
579724.6764,5312340.652,
579724.5228,5312340.388,
579724.3692,5312340.125,
579724.2156,5312339.862,
579724.062,5312339.599,
579723.9085,5312339.335,
579723.7549,5312339.072,
579723.6013,5312338.809,
579723.4477,5312338.545,
579723.2941,5312338.282,
579723.1406,5312338.019,
579722.987,5312337.756,
579722.8334,5312337.492,
579722.6798,5312337.229,
579722.5262,5312336.966,
579722.3727,5312336.702,
579722.2191,5312336.439,
579722.0655,5312336.176,
579721.9119,5312335.913,
579721.7583,5312335.649,
579721.6048,5312335.386,
579721.4512,5312335.123,
579721.2976,5312334.86,
579721.144,5312334.596,
579720.9904,5312334.333,
579720.8369,5312334.07,
579720.6833,5312333.806,
579720.5297,5312333.543,
579720.3761,5312333.28,
579720.2225,5312333.017,
579720.069,5312332.753,
579719.9154,5312332.49,
579719.7618,5312332.227,
579719.6082,5312331.963,
579719.4546,5312331.7,
579719.3011,5312331.437,
579719.1475,5312331.174,
579718.9939,5312330.91,
579718.8403,5312330.647,
579718.6867,5312330.384,
579718.5332,5312330.12,
579718.3796,5312329.857,
579718.226,5312329.594,
579718.0724,5312329.331,
579717.9188,5312329.067,
579717.7653,5312328.804,
579717.6117,5312328.541,
579717.4581,5312328.278,
579717.3045,5312328.014,
579717.1509,5312327.751,
579716.9974,5312327.488,
579716.8438,5312327.224,
579716.6902,5312326.961,
579716.5366,5312326.698,
579716.383,5312326.435,
579716.2294,5312326.171,
579716.0759,5312325.908,
579715.9223,5312325.645,
579715.7687,5312325.381,
579715.6151,5312325.118,
579715.4615,5312324.855,
579715.308,5312324.592,
579715.1544,5312324.328,
579715.0008,5312324.065,
579714.8472,5312323.802,
579714.6936,5312323.538,
579714.5401,5312323.275,
579714.3865,5312323.012,
579714.2329,5312322.749,
579714.0793,5312322.485,
579713.9257,5312322.222,
579713.7722,5312321.959,
579713.6186,5312321.695,
579713.465,5312321.432,
579713.3114,5312321.169,
579713.1578,5312320.906,
579713.0043,5312320.642,
579712.8507,5312320.379,
579712.6971,5312320.116,
579712.5435,5312319.852,
579712.3899,5312319.589,
579712.2364,5312319.326,
579712.0828,5312319.063,
579711.9292,5312318.799,
579711.7756,5312318.536,
579711.622,5312318.273,
579711.4685,5312318.009,
579711.3149,5312317.746,
579711.1613,5312317.483,
579711.0077,5312317.22,
579710.8541,5312316.956,
579710.7006,5312316.693,
579710.547,5312316.43,
579710.3934,5312316.167,
579710.2398,5312315.903,
579710.0862,5312315.64,
579709.9327,5312315.377,
579709.7791,5312315.113,
579709.6255,5312314.85,
579709.4719,5312314.587,
579709.3183,5312314.324,
579709.1648,5312314.06,
579709.0112,5312313.797,
579708.8576,5312313.534,
579708.704,5312313.27,
579708.5504,5312313.007,
579708.3969,5312312.744,
579708.2433,5312312.481,
579708.0897,5312312.217,
579707.9361,5312311.954,
579707.7825,5312311.691,
579707.629,5312311.427,
579707.4755,5312311.164,
579707.3219,5312310.901,
579707.1683,5312310.638,
579707.0147,5312310.374,
579706.8612,5312310.111,
579706.7076,5312309.848,
579706.554,5312309.585,
579706.4004,5312309.321,
579706.2468,5312309.058,
579706.0933,5312308.795,
579705.9397,5312308.531,
579705.7861,5312308.268,
579705.6325,5312308.005,
579705.4789,5312307.742,
579705.3254,5312307.478,
579705.1718,5312307.215,
579705.0182,5312306.952,
579704.8646,5312306.688,
579704.711,5312306.425,
579704.5575,5312306.162,
579704.4039,5312305.899,
579704.2503,5312305.635,
579704.0967,5312305.372,
579703.9431,5312305.109,
579703.7896,5312304.845,
579703.636,5312304.582,
579703.4824,5312304.319,
579703.3288,5312304.056,
579703.1752,5312303.792,
579703.0217,5312303.529,
579702.8681,5312303.266,
579702.7145,5312303.003,
579702.5609,5312302.739,
579702.4073,5312302.476,
579702.2538,5312302.213,
579702.1002,5312301.949,
579701.9466,5312301.686,
579701.793,5312301.423,
579701.6394,5312301.16,
579701.4859,5312300.896,
579701.3323,5312300.633,
579701.1787,5312300.37,
579701.0251,5312300.106,
579700.8715,5312299.843,
579700.7179,5312299.58,
579700.5644,5312299.316,
579700.4108,5312299.053,
579700.2572,5312298.79,
579700.1036,5312298.527,
579699.95,5312298.263,
579699.7965,5312298,
579699.6429,5312297.737,
579699.4893,5312297.474,
579699.3357,5312297.21,
579699.1821,5312296.947,
579699.0286,5312296.684,
579698.875,5312296.42,
579698.7214,5312296.157,
579698.5678,5312295.894,
579698.4142,5312295.631,
579698.2607,5312295.367,
579698.1071,5312295.104,
579697.9535,5312294.841,
579697.7999,5312294.577,
579697.6463,5312294.314,
579697.4928,5312294.051,
579697.3392,5312293.788,
579697.1856,5312293.524,
579697.032,5312293.261,
579696.8784,5312292.998,
579696.7249,5312292.734,
579696.5713,5312292.471,
579696.4177,5312292.208,
579696.2641,5312291.945,
579696.1105,5312291.681,
579695.957,5312291.418,
579695.8034,5312291.155,
579695.6498,5312290.892,
579695.4962,5312290.628,
579695.3426,5312290.365,
579695.1891,5312290.102,
579695.0355,5312289.838,
579694.8819,5312289.575,
579694.7283,5312289.312,
579694.5747,5312289.049,
579694.4212,5312288.785,
579694.2676,5312288.522,
579694.114,5312288.259,
579693.9604,5312287.995,
579693.8068,5312287.732,
579693.6533,5312287.469,
579693.4997,5312287.206,
579693.3461,5312286.942,
579693.1925,5312286.679,
579693.0389,5312286.416,
579692.8854,5312286.152,
579692.7318,5312285.889,
579692.5782,5312285.626,
579692.4246,5312285.363,
579692.271,5312285.099,
579692.1175,5312284.836,
579691.9639,5312284.573,
579691.8103,5312284.31,
579691.6567,5312284.046,
579691.5031,5312283.783,
579691.3496,5312283.52,
579691.196,5312283.256,
579691.0424,5312282.993,
579690.8888,5312282.73,
579690.7352,5312282.467,
579690.5817,5312282.203,
579690.4281,5312281.94,
579690.2745,5312281.677,
579690.1209,5312281.413,
579689.9673,5312281.15,
579689.8138,5312280.887,
579689.6602,5312280.624,
579689.5066,5312280.36,
579689.353,5312280.097,
579689.1994,5312279.834,
579689.0459,5312279.57,
579688.8923,5312279.307,
579688.7387,5312279.044,
579688.5851,5312278.781,
579688.4315,5312278.517,
579688.278,5312278.254,
579688.1244,5312277.991,
579687.9708,5312277.727,
579687.8172,5312277.464,
579687.6636,5312277.201,
579687.5101,5312276.938,
579687.3565,5312276.674,
579687.2029,5312276.411,
579687.0493,5312276.148,
579686.8957,5312275.885,
579686.7422,5312275.621,
579686.5886,5312275.358,
579686.435,5312275.095,
579686.2814,5312274.831,
579686.1278,5312274.568,
579685.9742,5312274.305,
579685.8207,5312274.041,
579685.6671,5312273.778,
579685.5135,5312273.515,
579685.3599,5312273.252,
579685.2063,5312272.988,
579685.0528,5312272.725,
579684.8992,5312272.462,
579684.7456,5312272.199,
579684.592,5312271.935,
579684.4384,5312271.672,
579684.2849,5312271.409,
579684.1313,5312271.145,
579683.9777,5312270.882,
579683.8241,5312270.619,
579683.6705,5312270.356,
579683.517,5312270.092,
579683.3634,5312269.829,
579683.2098,5312269.566,
579683.0562,5312269.302,
579682.9026,5312269.039,
579682.7491,5312268.776,
579682.5955,5312268.513,
579682.4419,5312268.249,
579682.2883,5312267.986,
579682.1347,5312267.723,
579681.9812,5312267.459,
579681.8276,5312267.196,
579681.674,5312266.933,
579681.5204,5312266.67,
579681.3668,5312266.406,
579681.2133,5312266.143,
579681.0597,5312265.88,
579680.9061,5312265.617,
579680.7525,5312265.353,
579680.5989,5312265.09,
579680.4454,5312264.827,
579680.2918,5312264.563,
579680.1382,5312264.3,
579679.9846,5312264.037,
579679.831,5312263.774,
579679.6775,5312263.51,
579679.5239,5312263.247,
579679.3703,5312262.984,
579679.2167,5312262.72,
579679.0631,5312262.457,
579678.9096,5312262.194,
579678.756,5312261.931,
579678.6024,5312261.667,
579678.4488,5312261.404,
579678.2952,5312261.141,
579678.1417,5312260.877,
579677.9881,5312260.614,
579677.8345,5312260.351,
579677.6809,5312260.088,
579677.5273,5312259.824,
579677.3738,5312259.561,
579677.2202,5312259.298,
579677.0666,5312259.034,
579676.913,5312258.771,
579676.7594,5312258.508,
579676.6059,5312258.245,
579676.4523,5312257.981,
579676.2987,5312257.718,
579676.1451,5312257.455,
579675.9915,5312257.192,
579675.838,5312256.928,
579675.6844,5312256.665,
579675.5308,5312256.402,
579675.3772,5312256.138,
579675.2236,5312255.875,
579675.0701,5312255.612,
579674.9165,5312255.349,
579674.7629,5312255.085,
579674.6093,5312254.822,
579674.4557,5312254.559,
579674.3022,5312254.295,
579674.1486,5312254.032,
579673.995,5312253.769,
579673.8414,5312253.506,
579673.6878,5312253.242,
579673.5343,5312252.979,
579673.3807,5312252.716,
579673.2271,5312252.452,
579673.0735,5312252.189,
579672.9199,5312251.926,
579672.7664,5312251.663,
579672.6128,5312251.399,
579672.4592,5312251.136,
579672.3056,5312250.873,
579672.152,5312250.609,
579671.9985,5312250.346,
579671.8449,5312250.083,
579671.6913,5312249.82,
579671.5377,5312249.556,
579671.3841,5312249.293,
579671.2305,5312249.03,
579671.077,5312248.766,
579670.9234,5312248.503,
579670.7698,5312248.24,
579670.6162,5312247.977,
579670.4626,5312247.713,
579670.3091,5312247.45,
579670.1555,5312247.187,
579670.0019,5312246.923,
579669.8483,5312246.66,
579669.6947,5312246.397,
579669.5412,5312246.134,
579669.3876,5312245.87,
579669.234,5312245.607,
579669.0804,5312245.344,
579668.9268,5312245.081,
579668.7733,5312244.817,
579668.6197,5312244.554,
579668.4661,5312244.291,
579668.3125,5312244.027,
579668.1589,5312243.764,
579668.0054,5312243.501,
579667.8518,5312243.238,
579667.6982,5312242.974,
579667.5446,5312242.711,
579667.391,5312242.448,
579667.2375,5312242.184,
579667.0839,5312241.921,
579666.9303,5312241.658,
579666.7767,5312241.395,
579666.6231,5312241.131,
579666.4696,5312240.868,
579666.316,5312240.605,
579666.1624,5312240.341,
579666.0088,5312240.078,
579665.8552,5312239.815,
579665.7017,5312239.552,
579665.5481,5312239.288,
579665.3945,5312239.025,
579665.2409,5312238.762,
579665.0873,5312238.499,
579664.9338,5312238.235,
579664.7802,5312237.972,
579664.6266,5312237.709,
579664.473,5312237.445,
579664.3194,5312237.182,
579664.1659,5312236.919,
579664.0123,5312236.656,
579663.8587,5312236.392,
579663.7051,5312236.129,
579663.5515,5312235.866,
579663.398,5312235.602,
579663.2444,5312235.339,
579663.0908,5312235.076,
579662.9372,5312234.813,
579662.7836,5312234.549,
579662.6301,5312234.286,
579662.4765,5312234.023,
579662.3229,5312233.759,
579662.1693,5312233.496,
579662.0157,5312233.233,
579661.8622,5312232.97,
579661.7086,5312232.706,
579661.555,5312232.443,
579661.4014,5312232.18,
579661.2478,5312231.917,
579661.0943,5312231.653,
579660.9407,5312231.39,
579660.7871,5312231.127,
579660.6335,5312230.863,
579660.4799,5312230.6,
579660.3264,5312230.337,
579660.1728,5312230.074,
579660.0192,5312229.81,
579659.8656,5312229.547,
579659.712,5312229.284,
579659.5585,5312229.02,
579659.4049,5312228.757,
579659.2513,5312228.494,
579659.0977,5312228.231,
579658.9441,5312227.967,
579658.7906,5312227.704,
579658.637,5312227.441,
579658.4834,5312227.177,
579658.3298,5312226.914,
579658.1762,5312226.651,
579658.0227,5312226.388,
579657.8691,5312226.124,
579657.7155,5312225.861,
579657.5619,5312225.598,
579657.4083,5312225.334,
579657.2548,5312225.071,
579657.1012,5312224.808,
579656.9476,5312224.545,
579656.794,5312224.281,
579656.6404,5312224.018,
579656.4869,5312223.755,
579656.3333,5312223.491,
579656.1797,5312223.228,
579656.0261,5312222.965,
579655.8725,5312222.702,
579655.7189,5312222.438,
579655.5654,5312222.175,
579655.4118,5312221.912,
579655.2582,5312221.648,
579655.1046,5312221.385,
579654.951,5312221.122,
579654.7975,5312220.859,
579654.6439,5312220.595,
579654.4903,5312220.332,
579654.3367,5312220.069,
579654.1831,5312219.806,
579654.0296,5312219.542,
579653.876,5312219.279,
579653.7224,5312219.016,
579653.5688,5312218.752,
579653.4152,5312218.489,
579653.2617,5312218.226,
579653.1081,5312217.963,
579652.9545,5312217.699,
579652.8009,5312217.436,
579652.6473,5312217.173,
579652.4938,5312216.909,
579652.3402,5312216.646,
579652.1866,5312216.383,
579652.033,5312216.12,
579651.8794,5312215.856,
579651.7259,5312215.593,
579651.5723,5312215.33,
579651.4187,5312215.066,
579651.2651,5312214.803,
579651.1115,5312214.54,
579650.958,5312214.277,
579650.8044,5312214.013,
579650.6508,5312213.75,
579650.4972,5312213.487,
